id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
38671274,Casa de Ses Roques,295467979,Hermanas,,Ciutadella de Menorca,40.00494,3.83707,Entire home/apt,90,7,0,,,2,156
38711800,Los Naranjos Apartamento de un dormitorio,15707228,Jordi S,,Sant Lluís,39.83365,4.29827,Hotel room,200,2,4,2019-10-10,0.54,3,1
38742133,Apartment near Cala Mitjana,285578671,Bookiply,,Ferreries,39.9382,3.9639,Entire home/apt,63,1,0,,,31,365
38742143,Apartment in Cala Galdana,285578671,Bookiply,,Ferreries,39.93701,3.9638,Entire home/apt,63,1,0,,,31,365
38788575,"Villa Palmeras, sea view, close to beach,amenities",3533438,The Freelance-Holidays  Team,,Alaior,39.90236,4.0735,Entire home/apt,162,5,0,,,10,63
38917242,Spacious apartment with views 5 minutes from sea,59858143,Desmais,,Ferreries,39.93882,3.9606,Entire home/apt,200,2,0,,,12,143
38935781,"Villa Miramarsol tout confort, splendide vue mer",298219737,Olivier,,Alaior,39.87161,4.13285,Entire home/apt,119,7,0,,,1,126
38938645,Villa Bini Estrella,49977975,Richard,,Mahón,39.85108,4.17081,Entire home/apt,95,4,0,,,58,140
38943925,Villa Aquario,49977975,Richard,,Alaior,39.90698,4.06963,Entire home/apt,69,4,0,,,58,169
38944623,Villa Aries,49977975,Richard,,Alaior,39.90676,4.07054,Entire home/apt,69,4,0,,,58,168
38944961,"Stunning Holiday Home “Casa Angels” With Wi-Fi, Garden & Terrace; Parking Available",285578671,Bookiply,,Ciutadella de Menorca,39.98491,3.83596,Entire home/apt,233,1,0,,,31,365
38966574,Ama y acércate a la naturaleza,59858143,Desmais,,Ciutadella de Menorca,39.94226,3.96193,Entire home/apt,200,1,0,,,12,186
39050959,Villa Chill-out with access to our beach,299294876,Biniparadise,,Sant Lluís,39.82072,4.2325,Entire home/apt,185,3,0,,,3,211
39066674,Villa Bini | Awesome house with pool and beach,299294876,Biniparadise,,Sant Lluís,39.81837,4.23359,Entire home/apt,205,3,0,,,3,173
39069227,Villa Excellent | Pool and access to the beach,299294876,Biniparadise,,Sant Lluís,39.81942,4.23354,Entire home/apt,160,3,0,,,3,200
39122436,Villa vistas increíbles al mar y piscina privada,277556247,Juana Maria,,Alaior,39.90646,4.07004,Entire home/apt,70,1,0,,,1,0
39147445,Experience the best of Minorca on floating boat,2208686,Nina,,Mahón,39.88836,4.27592,Entire home/apt,79,2,0,,,1,213
39172105,Private room  near beaches and centre,633687,Seren,,Ferreries,39.98338,4.01229,Private room,50,1,0,,,1,336
39187916,Holiday home with pool in coastal town,285578671,Bookiply,,Ciutadella de Menorca,39.96864,3.83273,Entire home/apt,150,1,0,,,31,358
39287079,Villa Marinda,14113470,Solmar Villas,,Ciutadella de Menorca,39.9263,3.82876,Entire home/apt,249,7,1,2019-12-03,0.20,93,61
39287095,Villa Melody,14113470,Solmar Villas,,Ciutadella de Menorca,39.92839,3.82989,Entire home/apt,230,7,0,,,93,74
39291116,"Holiday Home ""Casa en Cala LLonga"" with Seaview, Pool, Terrace, Wi-Fi & Air Conditioning; Street Parking Available",285578671,Bookiply,,Mahón,39.89008,4.30178,Entire home/apt,175,1,0,,,31,360
39291328,Charming apartment and pool facing the beach,301655664,Iñigo Y María,,Sant Lluís,39.83097,4.21352,Entire home/apt,60,5,0,,,1,265
39292008,Minorque appartement plage et piscine,301661715,Fabienne,,Ciutadella de Menorca,39.92736,3.84327,Entire home/apt,85,6,0,,,1,280
39292783,Pardela Menorca in Es Castell,301668422,Pardela,,Es Castell,39.87925,4.2917,Private room,1000,2,2,2020-02-22,0.41,2,269
39324530,Finesse I,266459123,James Villa Holidays,,Alaior,39.90998,4.07606,Entire home/apt,280,1,0,,,129,108
39334098,MENORCA APTO RENOVADO EN P.FORNELLS,63405224,Judith,,Es Mercadal,40.05332,4.11074,Entire home/apt,100,4,0,,,1,293
39381370,Splendida villa,178683657,Leonardo,,Sant Lluís,39.83434,4.29657,Entire home/apt,52,1,7,2020-03-02,1.26,1,332
39407181,Villa Bounganvilla,49977975,Richard,,Ciutadella de Menorca,39.92988,3.82477,Entire home/apt,44,4,0,,,58,115
39414841,Apart 40 m2 (2-4 pers) Calan Forcat Menorca,1255203,Jordi,,Ciutadella de Menorca,40.0012,3.80147,Entire home/apt,50,2,0,,,6,300
39430535,VILLA CALUMA EN BINIBECA VELL,67910967,Redorka,,Sant Lluís,39.82264,4.23366,Entire home/apt,103,5,0,,,27,104
39431395,Menorca Cleo,101497420,MauterVillas,,Ciutadella de Menorca,39.97047,3.83282,Entire home/apt,135,7,0,,,46,115
39444403,Bonito apartamemto muy centrico,57999983,Brenda,,Ciutadella de Menorca,39.99743,3.83788,Entire home/apt,100,5,0,,,1,254
39452564,"Villa Es Far, con espectaculares vistas.",67910967,Redorka,,Sant Lluís,39.82522,4.20809,Entire home/apt,495,5,0,,,27,117
39460761,"Cosy Holiday Home ""Villa Caluma"" with Pool, Garden & Wi-Fi",285578671,Bookiply,,Sant Lluís,39.82258,4.23102,Entire home/apt,103,1,0,,,31,365
39471311,Finesse II,266459123,James Villa Holidays,,Alaior,39.90958,4.0739,Entire home/apt,349,1,0,,,129,110
39501751,Casa Alcor,104635194,Michael,,Es Mercadal,40.04477,4.11062,Entire home/apt,100,6,0,,,1,316
39513938,Apartamento cala'n blanes ciutadella,216197543,Tonia,,Ciutadella de Menorca,39.99987,3.79746,Entire home/apt,25,1,9,2020-03-15,1.69,3,141
39517877,"Villa Galerna - Modern villa with private pool, free AC & WiFi",105711740,3Villas Menorca,,Alaior,39.90896,4.07103,Entire home/apt,800,7,0,,,97,294
39519017,Villa Bona Vista Menorca,99999388,Menorca,,Mahón,39.89343,4.29443,Entire home/apt,191,7,0,,,4,162
39530490,Malbuger Vell- Auténtica casa de campo menorquina,303704323,Kico,,Mahón,39.87271,4.24542,Entire home/apt,480,7,0,,,1,175
39554683,Villa Ingrid (ping pon y billar no disponibles),303648135,Patricia,,Alaior,39.87586,4.13559,Entire home/apt,85,1,1,2019-12-01,0.20,1,0
39568693,VILLA WITH CHARM TO 200 METERS OF THE BEACH & WIFI,112996576,Belén,,Ciutadella de Menorca,40.00183,3.80863,Entire home/apt,70,7,0,,,9,134
39576906,Apartamento tipo Loft en Ciutadella,304088565,Nuri,,Ciutadella de Menorca,40.00333,3.80357,Entire home/apt,95,4,0,,,1,328
39589015,Sa Passada,266459123,James Villa Holidays,,Sant Lluís,39.82027,4.23707,Entire home/apt,201,1,0,,,129,28
39597391,"Spacious Villa “Es Far” Directly by the Beach with Sea View, Wi-Fi, Garden, Pool & Terraces; Parking Available",285578671,Bookiply,,Sant Lluís,39.82483,4.20888,Entire home/apt,495,1,0,,,31,358
39603292,Pardela Menorca Deluxe Double,301668422,Pardela,,Es Castell,39.87789,4.29049,Private room,1000,1,0,,,2,259
39620627,VILLA BINI ANDU CON UN GRAN JARDIN Y VISTA AL MAR.,67910967,Redorka,,Sant Lluís,39.82266,4.23049,Entire home/apt,184,5,0,,,27,93
39629901,Apart. Calan Forcat (2-4 pers) Ciutadella Menorca,1255203,Jordi,,Ciutadella de Menorca,40.0025,3.79987,Entire home/apt,50,2,0,,,6,317
39662702,Habitacion individual o doble.,302571561,Ignacio,,Mahón,39.88929,4.25388,Private room,28,1,22,2020-03-11,3.63,1,0
39695015,Villa Independiente en  Cap D'Artruix,295467979,Hermanas,,Ciutadella de Menorca,39.92667,3.82393,Entire home/apt,120,7,0,,,2,335
39716598,"Villa with pool close to the beach, Menorca",50350088,Marta,,Mahón,39.84983,4.17314,Entire home/apt,220,6,0,,,26,124
39745882,"Beautiful Apartment ""La Gardenia 41"" with Wi-Fi, Pool, Terrace & Garden; Street Parking Available",285578671,Bookiply,,Es Castell,39.87554,4.29777,Entire home/apt,95,1,0,,,31,365
39747409,Acogedor apartamento en Menorca  ( Son Bou ),303933664,Aitor,,Alaior,39.90645,4.06811,Entire home/apt,45,2,0,,,1,198
39764618,"House on the sea, pool, Cala San Esteban, Menorca",50350088,Marta,,Es Castell,39.86367,4.30244,Entire home/apt,350,6,0,,,26,101
39793941,Villa with swimming pool close to the beach,109317313,Lea,,Alaior,39.87667,4.13494,Entire home/apt,90,7,0,,,1,262
39806048,ALQUILO CASA CAMPO CON PISCINA PRIVADA,5186207,Francisco,,Mahón,39.8788,4.26028,Entire home/apt,246,7,0,,,3,1
39812382,ALQUILO CASA CAMPO CON PISCINA EN MENORCA,5186207,Francisco,,Mahón,39.87201,4.23959,Entire home/apt,240,7,0,,,3,307
39840739,Apartament tranquil amb terrassa i piscina.,71054511,Emma,,Es Mercadal,40.01289,4.18788,Entire home/apt,64,2,0,,,2,161
39868424,Casa Agnes,307009231,Stefan,,Mahón,39.89044,4.26136,Entire home/apt,120,1,0,,,1,103
39879904,Villa Sunrise - Seaviews - Free AC & WiFi,105711740,3Villas Menorca,,Alaior,39.90437,4.07458,Entire home/apt,1150,7,0,,,97,266
39880801,Villa Sunset - Seaviews - Free AC & WiFi,105711740,3Villas Menorca,,Alaior,39.90236,4.07371,Entire home/apt,1150,7,0,,,97,234
39910186,VILLA BINI SEGUI - Large perfect villa for 12 near the villa with stunning sea views,105711740,3Villas Menorca,,Sant Lluís,39.82017,4.23468,Entire home/apt,800,7,0,,,97,123
39917194,Villa Serena-huge private pool Free WiFi and AC,105711740,3Villas Menorca,,Alaior,39.90321,4.07251,Entire home/apt,1150,7,0,,,97,282
39917472,Apartamento con piscina zona tranquila y familiar,46862705,Nando,,Es Mercadal,40.02866,4.16673,Entire home/apt,120,5,0,,,2,305
39995924,Fuscia,266459123,James Villa Holidays,,Ciutadella de Menorca,39.93193,3.82441,Entire home/apt,193,1,0,,,129,106
39997226,"Villa Bini Sole "" The mediterranean Jewel""",56613350,Rafael,,Sant Lluís,39.81953,4.23563,Entire home/apt,200,5,0,,,1,106
40005954,Superbe villa  à Son Parc Plage & Golf,32198661,Marc & Carole,,Es Mercadal,40.02576,4.16413,Entire home/apt,125,5,0,,,1,322
40021995,BINIROSA - Binibeca - Menorca,308669720,Lozacar,,Sant Lluís,39.82487,4.2336,Entire home/apt,300,4,1,2020-01-02,0.25,1,208
40023164,Villa Amalur,14113470,Solmar Villas,,Sant Lluís,39.81082,4.26918,Entire home/apt,236,7,0,,,93,140
40031232,CHALET VILLA JARDINET EN MENORCA,308743710,Sergio,,Ciutadella de Menorca,39.97582,3.84054,Entire home/apt,200,7,0,,,1,87
40032157,Lindo apartamento junto al mar excelente ubicación,5782812,Fanny,,Ciutadella de Menorca,39.92509,3.82678,Entire home/apt,59,6,0,,,1,340
40045176,"VILLA ATALAYA - Lovely modern villa near the beach, stunning sea views",105711740,3Villas Menorca,,Sant Lluís,39.81481,4.25577,Entire home/apt,800,7,0,,,97,222
40045177,"VILLA BINI ALANA - Ideal for families, fenced pool, close to the beach",105711740,3Villas Menorca,,Sant Lluís,39.82035,4.23787,Entire home/apt,800,7,0,,,97,223
40045178,"VILLA BINI BELIN - Ideal for families, fenced pool, near Binibeca Beach",105711740,3Villas Menorca,,Sant Lluís,39.82143,4.23578,Entire home/apt,800,7,0,,,97,223
40045190,"VILLA BINI ORAN - Large charming villa near the beach, wonderful sea views",105711740,3Villas Menorca,,Sant Lluís,39.82115,4.2331,Entire home/apt,800,7,0,,,97,181
40045191,"VILLA BINI BELLA - Ideal for families, fenced pool, AC, WIFI,",105711740,3Villas Menorca,,Sant Lluís,39.82165,4.23762,Entire home/apt,800,7,0,,,97,167
40045192,"VILLA BINI CEL - Heated pool, Exclusive, charming, perfect location near Binibeca beach",105711740,3Villas Menorca,,Sant Lluís,39.82131,4.23517,Entire home/apt,800,7,0,,,97,173
40045215,"VILLA BINI VENT - Elegant large villa near the beach, amazing sea views",105711740,3Villas Menorca,,Sant Lluís,39.82103,4.23391,Entire home/apt,800,7,0,,,97,81
40045217,VILLA BINI XOROI - Luxury villa for large groups,105711740,3Villas Menorca,,Sant Lluís,39.82116,4.24613,Entire home/apt,800,7,0,,,97,93
40045218,"VILLA BINI SAMSARA - Ideal for families, fenced pool, close to Binibeca beach",105711740,3Villas Menorca,,Sant Lluís,39.82161,4.23751,Entire home/apt,800,7,0,,,97,1
40045253,"VILLA DALIA - Stunning design villa, fenced pool, AC, WIFI, Lovely location",105711740,3Villas Menorca,,Es Castell,39.8535,4.27712,Entire home/apt,800,7,0,,,97,0
40045254,"VILLA ES MACAR - Exceptional sea views next to the beach, heated pool",105711740,3Villas Menorca,,Mahón,39.84908,4.16766,Entire home/apt,800,7,0,,,97,180
40045255,"VILLA JARAMA - Comfortable 5 bed villa near the beach, AC, WIFI, sea views.",105711740,3Villas Menorca,,Sant Lluís,39.8196,4.23816,Entire home/apt,800,7,0,,,97,216
40045272,VILLA LANTANA - Class and style with incredible views over Mahon harbour,105711740,3Villas Menorca,,Mahón,39.88877,4.2972,Entire home/apt,800,7,0,,,97,84
40045273,VILLA ROCIO - Ideallyc villa on the sea front,105711740,3Villas Menorca,,Sant Lluís,39.82197,4.23096,Entire home/apt,800,7,0,,,97,129
40045300,"VILLA TURQUESA - Stylish large, bright villa near the beach, stunning sea views",105711740,3Villas Menorca,,Sant Lluís,39.81532,4.25657,Entire home/apt,800,7,0,,,97,0
40047791,Arena Blanca,14113470,Solmar Villas,,Sant Lluís,39.80992,4.26762,Entire home/apt,345,7,0,,,93,127
40074576,Villa Marga,14113470,Solmar Villas,,Ciutadella de Menorca,39.93098,3.82313,Entire home/apt,398,7,0,,,93,42
40102714,Menorca Sirio,101497420,MauterVillas,,Ciutadella de Menorca,39.92749,3.82068,Entire home/apt,218,1,0,,,46,140
40103863,Casa Febrer (Ses Alzines),23728625,Sonne Villas,,Ciutadella de Menorca,39.94098,3.95921,Entire home/apt,78,1,0,,,19,98
40105000,Cosy 2 bedrooms apartment in Addaya,309482146,Ruben,,Es Mercadal,40.00743,4.1943,Entire home/apt,86,7,0,,,2,334
40111949,Rural home located in pristine Minorcan landscape,10449184,HFL & Karla Brown,,Es Mercadal,39.97058,4.16096,Entire home/apt,550,2,0,,,6,173
40116906,Relaxing rural estate in the heart of an unspoiled Minorcan,10449184,HFL & Karla Brown,,Es Mercadal,39.97111,4.16137,Entire home/apt,750,2,0,,,6,141
40131008,"Stunning Villa Bini Andu with Sea View, Wi-Fi, Garden, Terrace & Pool; Parking Available",285578671,Bookiply,,Sant Lluís,39.82227,4.23176,Entire home/apt,184,1,0,,,31,365
40187790,Villa Carlar Ciutadella,21995112,Rosi,,Ciutadella de Menorca,40.05219,3.88676,Entire home/apt,190,6,0,,,6,339
40191345,A15. Vacaciones en primera línea de mar,7456156,Valenti,,Es Mercadal,40.02845,4.19196,Entire home/apt,100,7,0,,,8,140
40219417,Casa Nero,4246789,Julia,,Es Mercadal,40.01919,4.16807,Entire home/apt,130,7,0,,,2,265
40219673,Suite Chic in Boutique Hotel,9967106,Marcello,,Ciutadella de Menorca,40.00068,3.83804,Private room,400,1,0,,,3,228
40219705,Room Chic in Boutique Hotel,9967106,Marcello,,Ciutadella de Menorca,40.00168,3.83661,Private room,350,1,0,,,3,228
40229097,4 casas con piscina y jardín (nº2 - 1baño) S.J.,17247072,Anna,,Ciutadella de Menorca,39.99913,3.80521,Entire home/apt,200,7,0,,,7,20
40243842,Sant Roc,31054718,Geneviève,,Mahón,39.88944,4.26786,Entire home/apt,120,3,1,2019-12-31,0.24,5,323
40249496,"Beautiful house in Cala Alcaufar, Menorca",50350088,Marta,,Sant Lluís,39.82966,4.29447,Entire home/apt,160,5,0,,,26,326
40249735,"LOVE MENORCA  jardin privado,piscina",126481625,Grup POC A POC 21 SL,,Es Mercadal,40.02307,4.17742,Entire home/apt,56,1,0,,,1,221
40271803,"Apartamento a 300mts de la playa y piscina,relax",311087772,Jorge Rafael,,Alaior,39.87388,4.13724,Entire home/apt,32,1,0,,,1,137
40285066,charming house in front of the sea,23236730,Laurent,,Mahón,39.95032,4.26904,Entire home/apt,10,7,0,,,3,7
40385393,Villa Tramontana,14113470,Solmar Villas,,Ciutadella de Menorca,40.00679,3.81116,Entire home/apt,317,7,0,,,93,8
40394687,Best Villa in Menorca! Luxury and Privacy,309658382,Menorca Touristic,,Ciutadella de Menorca,39.974,3.84835,Entire home/apt,950,2,10,2019-12-27,1.99,1,321
40399053,4 casas con piscina y jardín (nº3 - 1 baño) S.J.,17247072,Anna,,Ciutadella de Menorca,39.99967,3.80497,Entire home/apt,200,7,0,,,7,3
40410621,BINIXOP - (Binibeca),312027186,Rusticmida,,Sant Lluís,39.8271,4.23243,Entire home/apt,330,4,0,,,1,251
40415599,Libel·lula,42852149,Melody Brown,,Ciutadella de Menorca,40.00056,3.80376,Entire home/apt,50,5,0,,,8,226
40422141,HOMEnFUN Villa Son Parc,57935558,HOMEnFUN,,Es Mercadal,40.02494,4.16549,Entire home/apt,65,1,0,,,7,224
40425556,Villa Sealight - Menorca,49977975,Richard,,Alaior,39.90629,4.06866,Entire home/apt,370,4,0,,,58,131
40437970,Villa Mares - Menorca,49977975,Richard,,Alaior,39.86753,4.13437,Entire home/apt,328,4,0,,,58,145
40438724,Villa Miguel - Menorca,49977975,Richard,,Ciutadella de Menorca,39.93101,3.82661,Entire home/apt,375,4,0,,,58,142
40440446,Villa Palmera - Menorca,49977975,Richard,,Alaior,39.87609,4.13626,Entire home/apt,321,4,0,,,58,151
40441870,Villa Aquamarina with private pool,90614405,Stelios,,Sant Lluís,39.81874,4.2496,Entire home/apt,307,1,0,,,1,105
40458599,"Apartamento piscina,wiffi,aire acond,lavavajillas",313027364,Ramon,,Es Mercadal,40.0065,4.19376,Entire home/apt,43,1,0,,,1,202
40466983,Charming estate in Southern Menorca,23031057,Emmanuel,,Alaior,39.87894,4.165,Entire home/apt,595,4,0,,,1,127
40487675,Villa a pocos  minutos de la playa,313392941,Marcia,,Ciutadella de Menorca,39.96896,3.83264,Entire home/apt,80,2,0,,,1,157
40494735,4 casas con piscina y jardín (nº4 - 1 baño) S.J.,17247072,Anna,,Ciutadella de Menorca,40.00052,3.80399,Entire home/apt,200,7,0,,,7,131
40527645,Apartment with gardens and pool close to the beach,190604507,Gillian,,Es Mercadal,40.02004,4.18284,Entire home/apt,100,7,0,,,1,165
40530242,Special Place - Siesta Mar II,10331881,Rubén,,Alaior,39.87401,4.13641,Entire home/apt,70,7,0,,,2,293
40548986,Villa Sarbocer,14113470,Solmar Villas,,Ciutadella de Menorca,39.93021,3.82565,Entire home/apt,246,7,0,,,93,74
40553364,Addaya. Acogedor 2 dormitorios para 4 personas,309482146,Ruben,,Es Mercadal,40.00902,4.19211,Entire home/apt,86,5,0,,,2,334
40555568,VILLA MARTA,93877169,Carolina,,Ciutadella de Menorca,39.97275,3.83532,Entire home/apt,95,6,0,,,36,184
40584236,VILLA MARINA!! WITH GARDEN AND PRIVATE POOL,93877169,Carolina,,Ciutadella de Menorca,39.97459,3.83474,Entire home/apt,213,6,0,,,36,176
40586520,"VILLA BINI SEK- Front line position, next to natural sea pools",105711740,3Villas Menorca,,Sant Lluís,39.82157,4.23221,Entire home/apt,800,7,0,,,97,187
40590678,Villa Manuel -Menorca,49977975,Richard,,Ciutadella de Menorca,39.93268,3.82689,Entire home/apt,352,4,0,,,58,157
40601565,"Villa Beatriz with Sea View, Wi-Fi, Garden, Terrace & Pool; Parking Available",285578671,Bookiply,,Es Migjorn Gran,39.91641,4.04384,Entire home/apt,130,1,0,,,31,365
40611440,EL RINCÓN TRANQUILO,93877169,Carolina,,Ciutadella de Menorca,40.05143,3.88897,Entire home/apt,158,7,0,,,36,128
40635029,Es Pins (Cala Blanca) Menorca,275015169,Jose,,Ciutadella de Menorca,39.96792,3.83472,Entire home/apt,125,7,0,,,1,314
40691529,"Large villa with sea views in Santo Tomás, Menorca",50350088,Marta,,Es Migjorn Gran,39.91794,4.03703,Entire home/apt,220,5,0,,,26,305
40698685,"Apartamento piscinas, toboganes acuaticos ,playa",315886530,Ivan,,Alaior,39.87262,4.13627,Entire home/apt,38,1,0,,,1,170
40713903,☀ Historica Finca Biniarroga Nou ☀Free WiFi and AC,105711740,3Villas Menorca,,Mahón,39.92617,4.21937,Entire home/apt,800,7,0,,,97,148
40716294,"Ca Na Bel 4 bedroom house, Ciutadella",142824635,Holidays,,Ciutadella de Menorca,40.0006,3.84042,Entire home/apt,183,1,0,,,32,143
40716531,"Finca Sant Jordi de Baix 4 bedroom cottage, Ciutadella",142824635,Holidays,,Ciutadella de Menorca,39.99628,3.86183,Entire home/apt,265,1,0,,,32,133
40716872,"Tali 3 bedroom villa, Cala'n Blanes",142824635,Holidays,,Ciutadella de Menorca,40.00854,3.80063,Entire home/apt,216,1,0,,,32,184
40717716,DUPLEX CON PISCINA AL LADO DEL MAR EN CIUTADELLA,3092424,Elena,,Ciutadella de Menorca,39.97701,3.83641,Entire home/apt,150,2,0,,,2,342
40725207,Menorca Sa Casa Vermella,101497420,MauterVillas,,Ciutadella de Menorca,39.98555,3.83469,Entire home/apt,221,1,0,,,46,164
40750636,★Villa Miguels★ beach★private pool★free AC&Wifi★,105711740,3Villas Menorca,,Es Mercadal,40.02389,4.19143,Entire home/apt,500,7,0,,,97,259
40760068,Maribel III,266459123,James Villa Holidays,,Ciutadella de Menorca,39.97559,3.83983,Entire home/apt,159,1,0,,,129,106
40760124,Maribel IV,266459123,James Villa Holidays,,Ciutadella de Menorca,39.97674,3.83904,Entire home/apt,188,1,0,,,129,99
40767168,Valentin Son Bou hotel & apartamentos,316406166,Valentin,,Alaior,39.90851,4.07591,Entire home/apt,1000,1,0,,,2,170
40774182,Amazing 12 BR Villa,2770598,Moriya,,Ciutadella de Menorca,40.00367,3.8051,Entire home/apt,9000,3,0,,,1,365
40774437,VILLA ALONDRA B6 en Santo Tomas,2870531,Virginia,,Es Migjorn Gran,39.91515,4.0432,Entire home/apt,185,5,0,,,5,131
40776886,BONA UDACHA!! FANTÁSTICA VILLA CERCA DE LA PLAYA,93877169,Carolina,,Ciutadella de Menorca,39.98484,3.83762,Entire home/apt,342,7,0,,,36,62
40777007,VILLA LUCIA B17 en Santo Tomas,2870531,Virginia,,Es Migjorn Gran,39.91604,4.04299,Entire home/apt,315,5,0,,,5,143
40779997,VILLA ANNA 12b en Son Bou,2870531,Virginia,,Alaior,39.90557,4.07077,Entire home/apt,182,5,0,,,5,201
40792974,CAN CANDELA!! Bonita casa en el casco antiguo,93877169,Carolina,,Ciutadella de Menorca,40.00386,3.84107,Entire home/apt,95,5,0,,,36,179
40826826,FABULOSO APARTAMENTO 3 HABITACIONES EN MAHON,22171176,Alvaro,,Mahón,39.88429,4.26897,Entire home/apt,95,3,0,,,4,0
40827665,Angel IV,266459123,James Villa Holidays,,Ciutadella de Menorca,39.97253,3.8429,Entire home/apt,147,1,0,,,129,64
40827675,Angel III,266459123,James Villa Holidays,,Ciutadella de Menorca,39.9728,3.84205,Entire home/apt,172,1,0,,,129,92
40835682,"PRECIOSO APARTAMENTO EN PLAYA SON BOU, MENORCA",317735838,Susana,,Alaior,39.90353,4.07185,Entire home/apt,70,7,0,,,1,237
40855847,"Designer villa with fantastic sea views, Menorca",50350088,Marta,,Sant Lluís,39.81165,4.27092,Entire home/apt,180,5,0,,,26,359
40857147,"La Gardenia, Sol Del Este. Beautiful views",34538493,Jan,,Es Castell,39.87544,4.29843,Entire home/apt,74,7,0,,,1,100
40880515,"Stunning Holiday Home “Villa Rasen” with Sea View, Wi-Fi, Balcony, Terrace, Pool & Garden; Parking Available",285578671,Bookiply,,Sant Lluís,39.83066,4.21375,Entire home/apt,139,1,0,,,31,365
40889949,Villa Bella Vista,23728625,Sonne Villas,,Ciutadella de Menorca,39.94234,3.95816,Entire home/apt,94,1,0,,,19,112
40899262,Ca'n Paco,266459123,James Villa Holidays,,Sant Lluís,39.83436,4.29832,Entire home/apt,203,1,0,,,129,140
40906094,Hostal en el centro de Mahón,308071756,Francisco,,Mahón,39.88692,4.26863,Private room,75,1,1,2020-02-26,0.45,1,0
40909561,Moderon chalet con piscina en el Puerto de Mahón,50350088,Marta,,Mahón,39.89393,4.29268,Entire home/apt,200,6,0,,,26,329
40915037,Un magnifico Resort vicino a Cala en Bosc,318751206,Minorice,,Ciutadella de Menorca,39.92561,3.82247,Entire home/apt,64,3,0,,,4,184
40919178,Villa Rasen - Menorca,49977975,Richard,,Sant Lluís,39.83053,4.21525,Entire home/apt,475,4,0,,,58,151
40920405,Villa Marlene - Menorca,49977975,Richard,,Alaior,39.90865,4.0657,Entire home/apt,475,4,0,,,58,146
40934893,Mar II,266459123,James Villa Holidays,,Ciutadella de Menorca,39.92726,3.82233,Entire home/apt,167,1,0,,,129,106
40938512,Duplex villa in a relaxing environment,318751206,Minorice,,Ciutadella de Menorca,39.92723,3.82808,Entire home/apt,300,3,0,,,4,150
40942042,Amazing villa with swimming-pool,142946500,"Loic, Estelle & Co",,Ciutadella de Menorca,39.97329,3.84192,Entire home/apt,396,1,0,,,6,1
40980374,Stylish Villa - 5 minute walk to all amenities,71442223,Diane,,Ciutadella de Menorca,39.99974,3.7975,Entire home/apt,173,7,0,,,1,83
40986256,Modernes Apartment mit traumhaftem Blick Vistamar2,319640981,Arne,,Alaior,39.86837,4.13451,Entire home/apt,120,7,0,,,1,291
41003514,Chalet Cala Blanca con jardín privado. 150m playa,319876331,Rita,,Ciutadella de Menorca,39.96969,3.83435,Entire home/apt,140,4,0,,,1,102
41006504,Casa zona exclusiva cerca del centro de Ciudadela,132372897,Joaquim,,Ciutadella de Menorca,39.93201,3.82647,Entire home/apt,100,2,0,,,1,339
41015638,"Modern Holiday Home Sa Perdiu 21 with Wi-Fi, Balcony, Terrace & Pool; Parking Available",285578671,Bookiply,,Ciutadella de Menorca,39.97609,3.83582,Entire home/apt,104,1,0,,,31,365
41039959,"Spacious “Villa Delfin - Son Bou” with Sea View, Wi-Fi, Garden, Terraces & Pool; Parking Available",285578671,Bookiply,,Alaior,39.90609,4.0677,Entire home/apt,220,1,0,,,31,365
41073697,"4 Bedroom Villa With Swimming Pool, Menorca",16846888,Julia,,Mahón,39.85291,4.17071,Entire home/apt,92,4,0,,,1,176
41093743,Bini Close,307900907,Tony,,Sant Lluís,39.81689,4.2485,Entire home/apt,270,7,1,2020-01-02,0.25,1,323
41221542,❤️Villa Caroline❤️Sea views★private pool★Free AC and WiFi,105711740,3Villas Menorca,,Ciutadella de Menorca,39.94195,3.96103,Entire home/apt,800,7,0,,,97,355
41230765,Valentin Son Bou hotel & apartamentos,316406166,Valentin,,Alaior,39.909,4.07615,Entire home/apt,1000,1,0,,,2,170
41251718,Casa en Cala'n bosch para 6 personas,60595192,Jaime,,Ciutadella de Menorca,39.92699,3.82903,Entire home/apt,60,3,1,2020-03-02,0.49,1,176
41252153,Casa junto al golf mar y campo en Norte de Menorca,277879671,L. Maria,,Es Mercadal,40.02583,4.18913,Entire home/apt,280,2,0,,,1,258
41252767,"Spectacular front line villa in Binidalí, Menorca",50350088,Marta,,Mahón,39.83546,4.1933,Entire home/apt,525,7,0,,,26,156
41253648,Casa en cala en Blanes a 50 m de la playa,9852409,Miguel,,Ciutadella de Menorca,40.00376,3.81178,Entire home/apt,100,2,0,,,1,250
41341389,VILLA XALINA- Pool/BBQ/Garden/100m from the sea,324892183,Nuria,,Es Mercadal,40.03924,4.12151,Entire home/apt,186,3,0,,,1,341
41347169,Casita con encanto reformada en pleno centro,324939735,Bruno,,Ciutadella de Menorca,40.001,3.83752,Entire home/apt,72,3,0,,,11,151
41348596,apartamento en cala en forcat los Delfines,324955988,Helena,,Ciutadella de Menorca,40.00003,3.79966,Entire home/apt,80,6,0,,,1,269
